subject activity variable average
10800 23 WALKING_DOWNSTAIRS fBodyAccJerk-meanFreq()-X -0.210126610722222
10801 23 WALKING_DOWNSTAIRS fBodyAccJerk-meanFreq()-Y -0.181909200418519
10802 23 WALKING_DOWNSTAIRS fBodyAccJerk-meanFreq()-Z -0.179004310844444
10803 23 WALKING_DOWNSTAIRS fBodyGyro-mean()-X -0.214730713222222
10804 23 WALKING_DOWNSTAIRS fBodyGyro-mean()-Y 0.328817010088889
10805 23 WALKING_DOWNSTAIRS fBodyGyro-mean()-Z -0.141266888477778
10806 23 WALKING_DOWNSTAIRS fBodyGyro-std()-X -0.482598325037037
10807 23 WALKING_DOWNSTAIRS fBodyGyro-std()-Y 0.12605231802963
10808 23 WALKING_DOWNSTAIRS fBodyGyro-std()-Z -0.305896699222222
10809 23 WALKING_DOWNSTAIRS fBodyGyro-meanFreq()-X 0.0216333667314815
10810 23 WALKING_DOWNSTAIRS fBodyGyro-meanFreq()-Y 0.0881284260055556
10811 23 WALKING_DOWNSTAIRS fBodyGyro-meanFreq()-Z -0.060331719512963
10812 23 WALKING_DOWNSTAIRS fBodyAccMag-mean() 0.364829993351852
10813 23 WALKING_DOWNSTAIRS fBodyAccMag-std() -0.0453930349148148
10814 23 WALKING_DOWNSTAIRS fBodyAccMag-meanFreq() 0.167846645746296
10815 23 WALKING_DOWNSTAIRS fBodyBodyAccJerkMag-mean() 0.335009724333333
10816 23 WALKING_DOWNSTAIRS fBodyBodyAccJerkMag-std() 0.2244805035
10817 23 WALKING_DOWNSTAIRS fBodyBodyAccJerkMag-meanFreq() 0.0579874222987037
10818 23 WALKING_DOWNSTAIRS fBodyBodyGyroMag-mean() 0.150825734842593
10819 23 WALKING_DOWNSTAIRS fBodyBodyGyroMag-std() -0.218930425944444
10820 23 WALKING_DOWNSTAIRS fBodyBodyGyroMag-meanFreq() 0.402651090185185
10821 23 WALKING_DOWNSTAIRS fBodyBodyGyroJerkMag-mean() 0.0746754643666667
10822 23 WALKING_DOWNSTAIRS fBodyBodyGyroJerkMag-std() -0.0398573780185185
10823 23 WALKING_DOWNSTAIRS fBodyBodyGyroJerkMag-meanFreq() 0.221849483707407
10824 23 WALKING_UPSTAIRS tBodyAcc-mean()-X 0.249995171031373
10825 23 WALKING_UPSTAIRS tBodyAcc-mean()-Y -0.0323844029237255
10826 23 WALKING_UPSTAIRS tBodyAcc-mean()-Z -0.126890616782353
10827 23 WALKING_UPSTAIRS tBodyAcc-std()-X -0.243887818513725
10828 23 WALKING_UPSTAIRS tBodyAcc-std()-Y 0.0448435785868627
10829 23 WALKING_UPSTAIRS tBodyAcc-std()-Z 0.10080118935098
10830 23 WALKING_UPSTAIRS tGravityAcc-mean()-X 0.843438810196078
10831 23 WALKING_UPSTAIRS tGravityAcc-mean()-Y -0.214481808235294
10832 23 WALKING_UPSTAIRS tGravityAcc-mean()-Z -0.35593445
10833 23 WALKING_UPSTAIRS tGravityAcc-std()-X -0.933344481568627
10834 23 WALKING_UPSTAIRS tGravityAcc-std()-Y -0.910474557058824
10835 23 WALKING_UPSTAIRS tGravityAcc-std()-Z -0.902065910392157
10836 23 WALKING_UPSTAIRS tBodyAccJerk-mean()-X 0.0723649984647059
10837 23 WALKING_UPSTAIRS tBodyAccJerk-mean()-Y 0.039986286827451
10838 23 WALKING_UPSTAIRS tBodyAccJerk-mean()-Z 0.0159234167843137
10839 23 WALKING_UPSTAIRS tBodyAccJerk-std()-X -0.365398622764706
10840 23 WALKING_UPSTAIRS tBodyAccJerk-std()-Y -0.328225031
10841 23 WALKING_UPSTAIRS tBodyAccJerk-std()-Z -0.408094020392157
10842 23 WALKING_UPSTAIRS tBodyGyro-mean()-X 0.0957940245941176
10843 23 WALKING_UPSTAIRS tBodyGyro-mean()-Y -0.111564389137255
10844 23 WALKING_UPSTAIRS tBodyGyro-mean()-Z -0.0325557522333333
10845 23 WALKING_UPSTAIRS tBodyGyro-std()-X -0.550664576666667
10846 23 WALKING_UPSTAIRS tBodyGyro-std()-Y -0.293681861176471
10847 23 WALKING_UPSTAIRS tBodyGyro-std()-Z -0.0317301153392157
10848 23 WALKING_UPSTAIRS tBodyGyroJerk-mean()-X -0.109913094117647
10849 23 WALKING_UPSTAIRS tBodyGyroJerk-mean()-Y -0.0523943787039216
10850 23 WALKING_UPSTAIRS tBodyGyroJerk-mean()-Z -0.0924998531372549
10851 23 WALKING_UPSTAIRS tBodyGyroJerk-std()-X -0.548318881568627
10852 23 WALKING_UPSTAIRS tBodyGyroJerk-std()-Y -0.493514122352941
10853 23 WALKING_UPSTAIRS tBodyGyroJerk-std()-Z -0.543765425882353
10854 23 WALKING_UPSTAIRS tBodyAccMag-mean() -0.0117536873784314
10855 23 WALKING_UPSTAIRS tBodyAccMag-std() -0.271893714117647
10856 23 WALKING_UPSTAIRS tGravityAccMag-mean() -0.0117536873784314
10857 23 WALKING_UPSTAIRS tGravityAccMag-std() -0.271893714117647
10858 23 WALKING_UPSTAIRS tBodyAccJerkMag-mean() -0.311143885098039
10859 23 WALKING_UPSTAIRS tBodyAccJerkMag-std() -0.362708849411765
10860 23 WALKING_UPSTAIRS tBodyGyroMag-mean() -0.156527148792745
10861 23 WALKING_UPSTAIRS tBodyGyroMag-std() -0.366732989313725
10862 23 WALKING_UPSTAIRS tBodyGyroJerkMag-mean() -0.504367150588235
10863 23 WALKING_UPSTAIRS tBodyGyroJerkMag-std() -0.551275188627451
10864 23 WALKING_UPSTAIRS fBodyAcc-mean()-X -0.272605689568627
10865 23 WALKING_UPSTAIRS fBodyAcc-mean()-Y -0.0769773944803922
10866 23 WALKING_UPSTAIRS fBodyAcc-mean()-Z -0.070577489272549
10867 23 WALKING_UPSTAIRS fBodyAcc-std()-X -0.234309548019608
10868 23 WALKING_UPSTAIRS fBodyAcc-std()-Y 0.0380597405498039
10869 23 WALKING_UPSTAIRS fBodyAcc-std()-Z 0.104508755759412
10870 23 WALKING_UPSTAIRS fBodyAcc-meanFreq()-X -0.416950400284314
10871 23 WALKING_UPSTAIRS fBodyAcc-meanFreq()-Y -0.188068413803922
10872 23 WALKING_UPSTAIRS fBodyAcc-meanFreq()-Z -0.20350714824902
10873 23 WALKING_UPSTAIRS fBodyAccJerk-mean()-X -0.365642513176471
10874 23 WALKING_UPSTAIRS fBodyAccJerk-mean()-Y -0.326236287627451
10875 23 WALKING_UPSTAIRS fBodyAccJerk-mean()-Z -0.346605238039216
10876 23 WALKING_UPSTAIRS fBodyAccJerk-std()-X -0.424877553333333
10877 23 WALKING_UPSTAIRS fBodyAccJerk-std()-Y -0.380894442941176
10878 23 WALKING_UPSTAIRS fBodyAccJerk-std()-Z -0.46895638372549
10879 23 WALKING_UPSTAIRS fBodyAccJerk-meanFreq()-X -0.278707884980392
10880 23 WALKING_UPSTAIRS fBodyAccJerk-meanFreq()-Y -0.357319836562745
10881 23 WALKING_UPSTAIRS fBodyAccJerk-meanFreq()-Z -0.443171315294118
10882 23 WALKING_UPSTAIRS fBodyGyro-mean()-X -0.430239229235294
10883 23 WALKING_UPSTAIRS fBodyGyro-mean()-Y -0.290447408901961
10884 23 WALKING_UPSTAIRS fBodyGyro-mean()-Z -0.163001294113725
10885 23 WALKING_UPSTAIRS fBodyGyro-std()-X -0.590430783921569
10886 23 WALKING_UPSTAIRS fBodyGyro-std()-Y -0.301619977058824
10887 23 WALKING_UPSTAIRS fBodyGyro-std()-Z -0.0822521122215686
10888 23 WALKING_UPSTAIRS fBodyGyro-meanFreq()-X -0.0887030529117647
10889 23 WALKING_UPSTAIRS fBodyGyro-meanFreq()-Y -0.136461407760784
10890 23 WALKING_UPSTAIRS fBodyGyro-meanFreq()-Z -0.413452415980392
10891 23 WALKING_UPSTAIRS fBodyAccMag-mean() -0.231382662235294
10892 23 WALKING_UPSTAIRS fBodyAccMag-std() -0.410047643333333
10893 23 WALKING_UPSTAIRS fBodyAccMag-meanFreq() -0.0111619282254902
10894 23 WALKING_UPSTAIRS fBodyBodyAccJerkMag-mean() -0.302968064764706
10895 23 WALKING_UPSTAIRS fBodyBodyAccJerkMag-std() -0.454324844901961
10896 23 WALKING_UPSTAIRS fBodyBodyAccJerkMag-meanFreq() 0.148281880568627
10897 23 WALKING_UPSTAIRS fBodyBodyGyroMag-mean() -0.380388292223529
10898 23 WALKING_UPSTAIRS fBodyBodyGyroMag-std() -0.470491576431373
10899 23 WALKING_UPSTAIRS fBodyBodyGyroMag-meanFreq() 0.079223297227451
10900 23 WALKING_UPSTAIRS fBodyBodyGyroJerkMag-mean() -0.51871565
10901 23 WALKING_UPSTAIRS fBodyBodyGyroJerkMag-std() -0.632659461568627
10902 23 WALKING_UPSTAIRS fBodyBodyGyroJerkMag-meanFreq() 0.233770059509804
10903 24 LAYING tBodyAcc-mean()-X 0.272850494930556
10904 24 LAYING tBodyAcc-mean()-Y -0.0173555210111111
10905 24 LAYING tBodyAcc-mean()-Z -0.107236237236111
10906 24 LAYING tBodyAcc-std()-X -0.967984021111111
10907 24 LAYING tBodyAcc-std()-Y -0.983126461944444
10908 24 LAYING tBodyAcc-std()-Z -0.973566958888889
10909 24 LAYING tGravityAcc-mean()-X -0.359292534027778
10910 24 LAYING tGravityAcc-mean()-Y 0.738430699305556
10911 24 LAYING tGravityAcc-mean()-Z 0.683839909722222
10912 24 LAYING tGravityAcc-std()-X -0.960412164305556
10913 24 LAYING tGravityAcc-std()-Y -0.993454358055556
10914 24 LAYING tGravityAcc-std()-Z -0.979239668194444
10915 24 LAYING tBodyAccJerk-mean()-X 0.08072123275
10916 24 LAYING tBodyAccJerk-mean()-Y 0.0119819524179167
10917 24 LAYING tBodyAccJerk-mean()-Z -0.00589225849902778
10918 24 LAYING tBodyAccJerk-std()-X -0.98636543375
10919 24 LAYING tBodyAccJerk-std()-Y -0.982430495
10920 24 LAYING tBodyAccJerk-std()-Z -0.983087366805556
10921 24 LAYING tBodyGyro-mean()-X -0.0143679929444444
10922 24 LAYING tBodyGyro-mean()-Y -0.0955538053611111
10923 24 LAYING tBodyGyro-mean()-Z 0.111730746333333
10924 24 LAYING tBodyGyro-std()-X -0.982651720138889
10925 24 LAYING tBodyGyro-std()-Y -0.960299550972222
10926 24 LAYING tBodyGyro-std()-Z -0.98170136125
10927 24 LAYING tBodyGyroJerk-mean()-X -0.102813809652778
10928 24 LAYING tBodyGyroJerk-mean()-Y -0.0382323710416667
10929 24 LAYING tBodyGyroJerk-mean()-Z -0.0624116966805556
10930 24 LAYING tBodyGyroJerk-std()-X -0.979865720555556
10931 24 LAYING tBodyGyroJerk-std()-Y -0.978091312777778
10932 24 LAYING tBodyGyroJerk-std()-Z -0.992381595972222
10933 24 LAYING tBodyAccMag-mean() -0.9718540425
10934 24 LAYING tBodyAccMag-std() -0.969354834166667
10935 24 LAYING tGravityAccMag-mean() -0.9718540425
10936 24 LAYING tGravityAccMag-std() -0.969354834166667
10937 24 LAYING tBodyAccJerkMag-mean() -0.985529270555556
10938 24 LAYING tBodyAccJerkMag-std() -0.983605927361111
10939 24 LAYING tBodyGyroMag-mean() -0.953791512638889
10940 24 LAYING tBodyGyroMag-std() -0.957829934722222
10941 24 LAYING tBodyGyroJerkMag-mean() -0.982780873888889
10942 24 LAYING tBodyGyroJerkMag-std() -0.978659102222222
10943 24 LAYING fBodyAcc-mean()-X -0.975893687083333
10944 24 LAYING fBodyAcc-mean()-Y -0.980830362083333
10945 24 LAYING fBodyAcc-mean()-Z -0.976634815694444
10946 24 LAYING fBodyAcc-std()-X -0.965167081805556
10947 24 LAYING fBodyAcc-std()-Y -0.984571808472222
10948 24 LAYING fBodyAcc-std()-Z -0.973057781805556
10949 24 LAYING fBodyAcc-meanFreq()-X -0.401945415305556
10950 24 LAYING fBodyAcc-meanFreq()-Y 0.2808890233625
10951 24 LAYING fBodyAcc-meanFreq()-Z 0.242669191758333
10952 24 LAYING fBodyAccJerk-mean()-X -0.985998546805556
10953 24 LAYING fBodyAccJerk-mean()-Y -0.982140613888889
10954 24 LAYING fBodyAccJerk-mean()-Z -0.981549689583333
10955 24 LAYING fBodyAccJerk-std()-X -0.988140517777778
10956 24 LAYING fBodyAccJerk-std()-Y -0.984124532361111
10957 24 LAYING fBodyAccJerk-std()-Z -0.983185637916667
10958 24 LAYING fBodyAccJerk-meanFreq()-X 0.152359886551389
10959 24 LAYING fBodyAccJerk-meanFreq()-Y 0.0753041126791667
10960 24 LAYING fBodyAccJerk-meanFreq()-Z 0.0862692032513889
10961 24 LAYING fBodyGyro-mean()-X -0.976570564027778
10962 24 LAYING fBodyGyro-mean()-Y -0.966111980277778
10963 24 LAYING fBodyGyro-mean()-Z -0.981093036111111
10964 24 LAYING fBodyGyro-std()-X -0.984713284166667
10965 24 LAYING fBodyGyro-std()-Y -0.95779294875
10966 24 LAYING fBodyGyro-std()-Z -0.983602745694445
10967 24 LAYING fBodyGyro-meanFreq()-X 0.213437011386111
10968 24 LAYING fBodyGyro-meanFreq()-Y -0.1812152290875
10969 24 LAYING fBodyGyro-meanFreq()-Z 0.258571516181528
10970 24 LAYING fBodyAccMag-mean() -0.973171068055556
10971 24 LAYING fBodyAccMag-std() -0.971063024027778
10972 24 LAYING fBodyAccMag-meanFreq() 0.0811245566805556
10973 24 LAYING fBodyBodyAccJerkMag-mean() -0.983108084305556
10974 24 LAYING fBodyBodyAccJerkMag-std() -0.98328511625
10975 24 LAYING fBodyBodyAccJerkMag-meanFreq() 0.347309299402778
10976 24 LAYING fBodyBodyGyroMag-mean() -0.964001383472222
10977 24 LAYING fBodyBodyGyroMag-std() -0.961369084583333
10978 24 LAYING fBodyBodyGyroMag-meanFreq() 0.0544279335515278
10979 24 LAYING fBodyBodyGyroJerkMag-mean() -0.978596740694444
10980 24 LAYING fBodyBodyGyroJerkMag-std() -0.980096981111111
10981 24 LAYING fBodyBodyGyroJerkMag-meanFreq() 0.261813945015278
10982 24 SITTING tBodyAcc-mean()-X 0.273475690147059
10983 24 SITTING tBodyAcc-mean()-Y -0.0131255097938235
10984 24 SITTING tBodyAcc-mean()-Z -0.103041061426471
10985 24 SITTING tBodyAcc-std()-X -0.990593766617647
10986 24 SITTING tBodyAcc-std()-Y -0.956255962058824
10987 24 SITTING tBodyAcc-std()-Z -0.957056111470588
10988 24 SITTING tGravityAcc-mean()-X 0.919637604411765
10989 24 SITTING tGravityAcc-mean()-Y 0.182254651955882
10990 24 SITTING tGravityAcc-mean()-Z 0.109559621020588
10991 24 SITTING tGravityAcc-std()-X -0.989660149852941
10992 24 SITTING tGravityAcc-std()-Y -0.971692544705882
10993 24 SITTING tGravityAcc-std()-Z -0.963406795735294
10994 24 SITTING tBodyAccJerk-mean()-X 0.0763318528529412
10995 24 SITTING tBodyAccJerk-mean()-Y 0.00476702575745588
10996 24 SITTING tBodyAccJerk-mean()-Z -0.00113300171426471
10997 24 SITTING tBodyAccJerk-std()-X -0.988564382205882
10998 24 SITTING tBodyAccJerk-std()-Y -0.979573678088235
10999 24 SITTING tBodyAccJerk-std()-Z -0.984662946764706
11000 24 SITTING tBodyGyro-mean()-X -0.0356229619955882
11001 24 SITTING tBodyGyro-mean()-Y -0.0750132697044118
11002 24 SITTING tBodyGyro-mean()-Z 0.0800440230882353
11003 24 SITTING tBodyGyro-std()-X -0.988111648676471
11004 24 SITTING tBodyGyro-std()-Y -0.977954005147059
11005 24 SITTING tBodyGyro-std()-Z -0.971277654117647
11006 24 SITTING tBodyGyroJerk-mean()-X -0.0951782658382353
11007 24 SITTING tBodyGyroJerk-mean()-Y -0.040616936
11008 24 SITTING tBodyGyroJerk-mean()-Z -0.051596655125
11009 24 SITTING tBodyGyroJerk-std()-X -0.991442007794118
11010 24 SITTING tBodyGyroJerk-std()-Y -0.989780810588235
11011 24 SITTING tBodyGyroJerk-std()-Z -0.989850160294118
11012 24 SITTING tBodyAccMag-mean() -0.968979156470588
11013 24 SITTING tBodyAccMag-std() -0.963779683235294
11014 24 SITTING tGravityAccMag-mean() -0.968979156470588
11015 24 SITTING tGravityAccMag-std() -0.963779683235294
11016 24 SITTING tBodyAccJerkMag-mean() -0.985555822352941
11017 24 SITTING tBodyAccJerkMag-std() -0.985418456176471
11018 24 SITTING tBodyGyroMag-mean() -0.964633252352941
11019 24 SITTING tBodyGyroMag-std() -0.969257162647059
11020 24 SITTING tBodyGyroJerkMag-mean() -0.991306424705882
11021 24 SITTING tBodyGyroJerkMag-std() -0.990724530735294
11022 24 SITTING fBodyAcc-mean()-X -0.989529506764706
11023 24 SITTING fBodyAcc-mean()-Y -0.962773200147059
11024 24 SITTING fBodyAcc-mean()-Z -0.966991781176471
11025 24 SITTING fBodyAcc-std()-X -0.991100005441176
11026 24 SITTING fBodyAcc-std()-Y -0.954998005147059
11027 24 SITTING fBodyAcc-std()-Z -0.954402697794118
11028 24 SITTING fBodyAcc-meanFreq()-X -0.0165992981941176
11029 24 SITTING fBodyAcc-meanFreq()-Y 0.00154835032647059
11030 24 SITTING fBodyAcc-meanFreq()-Z 0.0972629587797059
11031 24 SITTING fBodyAccJerk-mean()-X -0.988857403235294
11032 24 SITTING fBodyAccJerk-mean()-Y -0.979228238382353
11033 24 SITTING fBodyAccJerk-mean()-Z -0.981971300147059
11034 24 SITTING fBodyAccJerk-std()-X -0.9892888075
11035 24 SITTING fBodyAccJerk-std()-Y -0.981550132794118
11036 24 SITTING fBodyAccJerk-std()-Z -0.986008449264706
11037 24 SITTING fBodyAccJerk-meanFreq()-X 0.187752123742647
11038 24 SITTING fBodyAccJerk-meanFreq()-Y -0.0884463992352941
11039 24 SITTING fBodyAccJerk-meanFreq()-Z -0.00446178350882353
11040 24 SITTING fBodyGyro-mean()-X -0.985676523823529
11041 24 SITTING fBodyGyro-mean()-Y -0.981200181176471
11042 24 SITTING fBodyGyro-mean()-Z -0.974686891029412
11043 24 SITTING fBodyGyro-std()-X -0.988891551764706
11044 24 SITTING fBodyGyro-std()-Y -0.976252427794118
11045 24 SITTING fBodyGyro-std()-Z -0.972851787647059
11046 24 SITTING fBodyGyro-meanFreq()-X 0.0410327203470588
11047 24 SITTING fBodyGyro-meanFreq()-Y -0.281538204205882
11048 24 SITTING fBodyGyro-meanFreq()-Z -0.0466430854957353
11049 24 SITTING fBodyAccMag-mean() -0.968905031470588
11050 24 SITTING fBodyAccMag-std() -0.965852262058824
11051 24 SITTING fBodyAccMag-meanFreq() 0.0943831689514706
11052 24 SITTING fBodyBodyAccJerkMag-mean() -0.984469962941177
11053 24 SITTING fBodyBodyAccJerkMag-std() -0.98561372
11054 24 SITTING fBodyBodyAccJerkMag-meanFreq() 0.353544370380882
11055 24 SITTING fBodyBodyGyroMag-mean() -0.977973720735294
11056 24 SITTING fBodyBodyGyroMag-std() -0.969105899117647
11057 24 SITTING fBodyBodyGyroMag-meanFreq() -0.103804539543971
11058 24 SITTING fBodyBodyGyroJerkMag-mean() -0.990854751176471
11059 24 SITTING fBodyBodyGyroJerkMag-std() -0.990933058235294
11060 24 SITTING fBodyBodyGyroJerkMag-meanFreq() 0.212296511463971
11061 24 STANDING tBodyAcc-mean()-X 0.280348883913043
11062 24 STANDING tBodyAcc-mean()-Y -0.0144785340348986
11063 24 STANDING tBodyAcc-mean()-Z -0.108222553855072
11064 24 STANDING tBodyAcc-std()-X -0.98725587115942
11065 24 STANDING tBodyAcc-std()-Y -0.936871974347826
11066 24 STANDING tBodyAcc-std()-Z -0.930283530144928
11067 24 STANDING tGravityAcc-mean()-X 0.96644228
11068 24 STANDING tGravityAcc-mean()-Y -0.145201300942029
11069 24 STANDING tGravityAcc-mean()-Z -0.0530585403536232
11070 24 STANDING tGravityAcc-std()-X -0.992197591884058
11071 24 STANDING tGravityAcc-std()-Y -0.968155388695652
11072 24 STANDING tGravityAcc-std()-Z -0.94618494942029
11073 24 STANDING tBodyAccJerk-mean()-X 0.0746177416521739
11074 24 STANDING tBodyAccJerk-mean()-Y 0.0109839689101449
11075 24 STANDING tBodyAccJerk-mean()-Z -0.00358774904913043
11076 24 STANDING tBodyAccJerk-std()-X -0.980573836811594
11077 24 STANDING tBodyAccJerk-std()-Y -0.967745638695652
11078 24 STANDING tBodyAccJerk-std()-Z -0.977716354927536
11079 24 STANDING tBodyGyro-mean()-X -0.0278611511434783
11080 24 STANDING tBodyGyro-mean()-Y -0.0692546674492754
11081 24 STANDING tBodyGyro-mean()-Z 0.077124614942029
11082 24 STANDING tBodyGyro-std()-X -0.960738660289855
11083 24 STANDING tBodyGyro-std()-Y -0.967298518695652
11084 24 STANDING tBodyGyro-std()-Z -0.969958678115942
11085 24 STANDING tBodyGyroJerk-mean()-X -0.0991947719855072
11086 24 STANDING tBodyGyroJerk-mean()-Y -0.0431738608
11087 24 STANDING tBodyGyroJerk-mean()-Z -0.0517180379565217
11088 24 STANDING tBodyGyroJerk-std()-X -0.975856809130435
11089 24 STANDING tBodyGyroJerk-std()-Y -0.981983572028985
11090 24 STANDING tBodyGyroJerk-std()-Z -0.983276883478261
11091 24 STANDING tBodyAccMag-mean() -0.950061017681159
11092 24 STANDING tBodyAccMag-std() -0.94790101173913
11093 24 STANDING tGravityAccMag-mean() -0.950061017681159
11094 24 STANDING tGravityAccMag-std() -0.94790101173913
11095 24 STANDING tBodyAccJerkMag-mean() -0.977620953913043
11096 24 STANDING tBodyAccJerkMag-std() -0.973108343043478
11097 24 STANDING tBodyGyroMag-mean() -0.954518594057971
11098 24 STANDING tBodyGyroMag-std() -0.95310477884058
11099 24 STANDING tBodyGyroJerkMag-mean() -0.982387268985507
11100 24 STANDING tBodyGyroJerkMag-std() -0.979995718695652
11101 24 STANDING fBodyAcc-mean()-X -0.984183633623188
11102 24 STANDING fBodyAcc-mean()-Y -0.948970158405797
11103 24 STANDING fBodyAcc-mean()-Z -0.953817599275362
11104 24 STANDING fBodyAcc-std()-X -0.988851853478261
11105 24 STANDING fBodyAcc-std()-Y -0.934454791304348
11106 24 STANDING fBodyAcc-std()-Z -0.923802467681159
11107 24 STANDING fBodyAcc-meanFreq()-X 0.105320736681159
11108 24 STANDING fBodyAcc-meanFreq()-Y -0.0931357413927536
11109 24 STANDING fBodyAcc-meanFreq()-Z 0.00146072794202899
11110 24 STANDING fBodyAccJerk-mean()-X -0.98116164057971
11111 24 STANDING fBodyAccJerk-mean()-Y -0.967720592463768
11112 24 STANDING fBodyAccJerk-mean()-Z -0.974170468405797
11113 24 STANDING fBodyAccJerk-std()-X -0.981721691014493
11114 24 STANDING fBodyAccJerk-std()-Y -0.970228184202899
11115 24 STANDING fBodyAccJerk-std()-Z -0.979936740869565
11116 24 STANDING fBodyAccJerk-meanFreq()-X 0.207088443601449
11117 24 STANDING fBodyAccJerk-meanFreq()-Y -0.131947804072174
11118 24 STANDING fBodyAccJerk-meanFreq()-Z 0.081477374984058
11119 24 STANDING fBodyGyro-mean()-X -0.958540187246377
11120 24 STANDING fBodyGyro-mean()-Y -0.970426493768116
11121 24 STANDING fBodyGyro-mean()-Z -0.970133388405797
11122 24 STANDING fBodyGyro-std()-X -0.961885695217391
11123 24 STANDING fBodyGyro-std()-Y -0.965798055507246
11124 24 STANDING fBodyGyro-std()-Z -0.972688652173913
11125 24 STANDING fBodyGyro-meanFreq()-X -0.289553437595652
11126 24 STANDING fBodyGyro-meanFreq()-Y -0.12902696413913
11127 24 STANDING fBodyGyro-meanFreq()-Z -0.0650613444028986
11128 24 STANDING fBodyAccMag-mean() -0.960066088115942
11129 24 STANDING fBodyAccMag-std() -0.949522556376812
11130 24 STANDING fBodyAccMag-meanFreq() -0.0499986378695652
11131 24 STANDING fBodyBodyAccJerkMag-mean() -0.972251355217391
11132 24 STANDING fBodyBodyAccJerkMag-std() -0.973195509565217
11133 24 STANDING fBodyBodyAccJerkMag-meanFreq() 0.293291552663768
11134 24 STANDING fBodyBodyGyroMag-mean() -0.963922314202899
11135 24 STANDING fBodyBodyGyroMag-std() -0.954407176956522
11136 24 STANDING fBodyBodyGyroMag-meanFreq() -0.221536877376812
11137 24 STANDING fBodyBodyGyroJerkMag-mean() -0.981119237826087
11138 24 STANDING fBodyBodyGyroJerkMag-std() -0.9797551
11139 24 STANDING fBodyBodyGyroJerkMag-meanFreq() 0.144869050927536
11140 24 WALKING tBodyAcc-mean()-X 0.276980816034483
11141 24 WALKING tBodyAcc-mean()-Y -0.0225446400534483
11142 24 WALKING tBodyAcc-mean()-Z -0.110595952913793
11143 24 WALKING tBodyAcc-std()-X -0.47076236637931
11144 24 WALKING tBodyAcc-std()-Y -0.154127498163793
11145 24 WALKING tBodyAcc-std()-Z -0.288840016206897
11146 24 WALKING tGravityAcc-mean()-X 0.95970108137931
11147 24 WALKING tGravityAcc-mean()-Y -0.115116241810345
11148 24 WALKING tGravityAcc-mean()-Z -0.140910029827586
11149 24 WALKING tGravityAcc-std()-X -0.983132400344828
11150 24 WALKING tGravityAcc-std()-Y -0.962578844310345
11151 24 WALKING tGravityAcc-std()-Z -0.962822966551724
11152 24 WALKING tBodyAccJerk-mean()-X 0.0731938975362069
11153 24 WALKING tBodyAccJerk-mean()-Y 0.0121254591034483
11154 24 WALKING tBodyAccJerk-mean()-Z -0.0116401387758621
11155 24 WALKING tBodyAccJerk-std()-X -0.485863255344828
11156 24 WALKING tBodyAccJerk-std()-Y -0.302220161206897
11157 24 WALKING tBodyAccJerk-std()-Z -0.491189466034483
11158 24 WALKING tBodyGyro-mean()-X -0.0545126870724138
11159 24 WALKING tBodyGyro-mean()-Y -0.0658435879913793
11160 24 WALKING tBodyGyro-mean()-Z 0.0972006320344828
11161 24 WALKING tBodyGyro-std()-X -0.580597373275862
11162 24 WALKING tBodyGyro-std()-Y -0.487166280172414
11163 24 WALKING tBodyGyro-std()-Z -0.396154003275862
11164 24 WALKING tBodyGyroJerk-mean()-X -0.0625311679982759
11165 24 WALKING tBodyGyroJerk-mean()-Y -0.0502895008551724
11166 24 WALKING tBodyGyroJerk-mean()-Z -0.0739835516362069
11167 24 WALKING tBodyGyroJerk-std()-X -0.490773455517241
11168 24 WALKING tBodyGyroJerk-std()-Y -0.514246569655172
11169 24 WALKING tBodyGyroJerk-std()-Z -0.557968202931034
11170 24 WALKING tBodyAccMag-mean() -0.299983613965517
11171 24 WALKING tBodyAccMag-std() -0.48106401862069
11172 24 WALKING tGravityAccMag-mean() -0.299983613965517
11173 24 WALKING tGravityAccMag-std() -0.48106401862069
11174 24 WALKING tBodyAccJerkMag-mean() -0.399722201034483
11175 24 WALKING tBodyAccJerkMag-std() -0.409824562586207
11176 24 WALKING tBodyGyroMag-mean() -0.403064156896552
11177 24 WALKING tBodyGyroMag-std() -0.563863212586207
11178 24 WALKING tBodyGyroJerkMag-mean() -0.507824745862069
11179 24 WALKING tBodyGyroJerkMag-std() -0.556022765862069
11180 24 WALKING fBodyAcc-mean()-X -0.492419802586207
11181 24 WALKING fBodyAcc-mean()-Y -0.203193741396552
11182 24 WALKING fBodyAcc-mean()-Z -0.344493013448276
11183 24 WALKING fBodyAcc-std()-X -0.462733639137931
11184 24 WALKING fBodyAcc-std()-Y -0.182766476862069
11185 24 WALKING fBodyAcc-std()-Z -0.314646918448276
11186 24 WALKING fBodyAcc-meanFreq()-X -0.312046342362069
11187 24 WALKING fBodyAcc-meanFreq()-Y -0.067892712362069
11188 24 WALKING fBodyAcc-meanFreq()-Z 0.0275268023637931
11189 24 WALKING fBodyAccJerk-mean()-X -0.509628168793103
11190 24 WALKING fBodyAccJerk-mean()-Y -0.352829307068966
11191 24 WALKING fBodyAccJerk-mean()-Z -0.469920224310345
11192 24 WALKING fBodyAccJerk-std()-X -0.507640734482759
11193 24 WALKING fBodyAccJerk-std()-Y -0.294353545672414
11194 24 WALKING fBodyAccJerk-std()-Z -0.511115619482759
11195 24 WALKING fBodyAccJerk-meanFreq()-X -0.253177488803448
